Country,Location,Industry_Sector,Gender,Employee_Type,Critical_Risk,Description,Month,Weekday,Potential_Accident_Level
Country_01,Local_03,Mining,Male,Employee,Others,At level  access   Scissor   performed the sustaining activity drilling the drill to install the Split when lifting the electrowelded mesh of  square meters m x m weight  kg Approximately to the teams platform the assistant slips and feels a pain in the inner edge of the right knee,January,Monday,3
Country_01,Local_01,Mining,Male,Employee,Vehicles and Mobile Equipment,At the moment of entering through the mouth of Tunel  the employee moves on the left side of the locomotive LT locomotive of personnel transfer that was stationed at the entrance of the mouth without noticing the protruding abutment of said locomotive at the bottom hitting his right knee with the metal stirrup It should be noted that the operator continued his duties during the watch without reporting what happened At early morning The extraction supervisor upon noticing the discomfort of his partner in the knee immediately evacuated him to Natclar after reporting to the control center,January,Saturday,3
Country_01,Local_03,Mining,Male,Third Party,Others,At moments when the MAPERU truck of plate FT  returned from the city of Pasco to the Unit transporting a consultant being  meters from the main gate his lane is invaded by a civilian vehicle making the driver turn sharply to the side right where was staff of the company IMPROMEC doing hot melt work in an  pipe impacting two collaborators causing the injuries described At the time of the accident the truck was traveling at km  h  according to INTHINC  the width of the road is of  meters the activity had safety cones as a warning on both sides of the road and employees used their respective EPPS,July,Thursday,4
Country_01,Local_06,Metals,Male,Third Party,Others,Collaborator was cleaning the sink of the Copper repulping area at the moment of filling the truck with the shovel he projects sludge towards the lenses soiling them and obstructing vision The worker indicates that when removing the lenses to clean them some mud particles enter the left eye causing discomfort It is referred to the medical center for the corresponding attention,August,Tuesday,2
Country_01,Local_03,Mining,Male,Third Party,Others,In circumstances that the assistant of mine was arranging to advance the hose of flexible nylon of  of diameter to proceed with the watered of shot fired positioning itself under a zone with the support deteriorated by the last blasting moment in which it gives off a block of rock cmxcmxcm  Kg of the roof of the work of a height of  meters which when falling hits by rebound in the left leg of the collaborator causing the described injury,October,Tuesday,4
Country_01,Local_06,Metals,Male,Third Party,Fall,Mr Emerson was moving trays when climbing the staircase that gives access to the former dining room and finding himself on the last step he slips and falls to the floor supporting the body forward suffering blows to the right knee with the floor as well as in the nose with the metal trays it was carrying causing a cut in the nose and ematoma in the knee,June,Friday,3
Country_01,Local_11,Others,Male,Employee,Others,When an employee of MILPO Lima visited the facilities when he was at level  waiting for the personnel cage to go up to level  drops of water fall from the ceiling from a height of  meters approximately product of a slight filtration in the crown sustained with shotcrete a drop enters the right eye causing discomfort in the right eye According to the employee at the time of the accident the lenses had been removed to clean them this happened after the visit to the interior of the mine,May,Tuesday,2
Country_01,Local_03,Mining,Female,Employee,Others,The collaborator moved from the infrastructure office Julio to the toilets when the pin of the right shoe is hooked on the bra of the left shoe causing not to take the step and fall untimely causing injury described,July,Tuesday,2
Country_01,Local_03,Mining,Male,Employee,Others,In circumstances that Mr Efran OSORIO FELIX  Mina nd He entered the interior of Pocket  at level  Before  It activated the compressed air gun that is installed in the lower part of the structure with a nozzle that communicates the air lung with the internal part of the pocket projecting a violent flow of air that blows the left leg of the worker and generates a stun by the noise produced,April,Monday,5
Country_02,Local_05,Metals,Male,Employee,Others,Employee reports that when trying to remove one of the plates from the overflow system of the Ustulador oven the th finger of the right hand was pressed between the tool wrench with extension and the overflow flange of the Ustulador oven located behind the performer,December,Wednesday,4
Country_03,Local_10,Others,Male,Third Party,Venomous Animals,During the execution of the service of opening of pricked for the future works of IP around afternoon the employee Pedro second in the line of the equipment was stung by a wasp in the right portion of the neck The beetle being of small size was not seen by the employees in the bite causing the employees shock against the insects that were manifested The employee used all the PPEs required for the activity to be developed The bite occurred over the collar of the shirt and over the face shield The technician responsible for performing the work evaluated the sting and together with the injured employee found that because it was a localized swelling and that there was no allergy there would be no need to paralyze the activity which it followed normally,April,Wednesday,1
Country_02,Local_08,Metals,Male,Third Party (Remote),Manual Tools,During the die cutting of the feeder PEAD geomembrane blanket weld seam to store the extruder the stylet blade came in the direction of its left forearm resulting in blunt short injury,May,Thursday,2
Country_01,Local_03,Mining,Male,Third Party,Others,In the workshop level  in Box   while TWO the mechanics manipulated a steel plate  cm xcm x cm  Kg  to place it in the gutter of the workshop and be able to remove the Scaler   the plate slides and restricts the right ring finger between the gable and the plate causing the injury The collaborator used gloves at the time of the accident,March,Thursday,2
Country_02,Local_07,Mining,Male,Employee,Others,The employee reports that when performing the maintenance activity of pump on the tunnel of the TC as he was pulling out the rotor struck the piece with the mallet that slipped from his hand Reaching the lower part of your left leg causing the injury,September,Tuesday,2
Country_01,Local_03,Mining,Male,Employee,Others,While installing a segment of the polyurethane pulley protective lyner  xxcm weighing  kg  on the head pulley of the ore winch when the pulley is rotated to compress the lyner inside the channel it falls from its housing  m rubbing the right side of the workers hip generating the injury described,January,Thursday,3
Country_02,Local_05,Metals,Male,Employee,Projection,During the maintenance of the peristaltic pump BP to change the internal hose the rupture tubing of the reserve pump BP ruptured after it started to operate designing solution heated towards the employee reaching his left forearm causing irritation in the skin,February,Monday,4
Country_01,Local_03,Mining,Male,Third Party,Others,When moving a roll of electrowelded mesh of  kg of weight to place on the hopper of the truck two operators pull the roll of mesh to bring it to the hopper of the truck at which time the imprisonment of the left hand of one of the operators between the mesh and the body of the hopper generating the described injury At the time of the accident both operators were wearing PVCtype safety gloves,April,Monday,3
Country_02,Local_02,Mining,Male,Third Party (Remote),Others,During the withdrawal of the fixed jaw wedge from the crusher BR the hoisting device hook was broken causing the steel cable of the overhead crane to strike the left hand of the employee,August,Thursday,4
Country_01,Local_01,Mining,Male,Employee,Others,Parking the equipment Dumper   in the maintenance workshop the mechanic asks the operator to back off the equipment for washing then the operator starts the reverse gear with the cab door fully open upon reaching the washing area  meters behind brakes and the cabin door closes untimely and hits your face causing a minor injury In the area was the mechanic at floor level in a safe place,April,Saturday,3
Country_02,Local_02,Mining,Male,Third Party (Remote),Others,When opened the access ladder of the people carrying Truck the employee had his right hand pressed into the support bracket of the same suffering a superficial injury,August,Tuesday,3
Country_02,Local_05,Metals,Male,Employee,Projection/Burning,Employee performed withdrawal of electrical failure in the engine control drawer of the TQ  A after the check and exchange of fuses it closed the door of the drawer and energized the drawer at this moment an arc was opened reaching the face and part of the employees forearm causing minor burns,January,Sunday,4
Country_03,Local_10,Others,Male,Third Party,Venomous Animals,During the execution of the soil sampling task in the Potions area around afternoon Pablo was moving on the bite and was bitten by a right elbow wasp over the sleeve uniform He was using at the time of the incident all the PPE needed for the activity The employee was evaluated by the team who found it to be a mild injury with localized swelling The employee reported that he did not feel any pain and that he could continue the activity,April,Tuesday,1
Country_02,Local_08,Metals,Male,Employee,Cut,When removing the cap from the wear plate of the Warman LXBB pump the left hand of the employee who was with the glove slipped came to have contact with the cutting part of the board,August,Thursday,2
Country_03,Local_10,Others,Male,Third Party,Venomous Animals,On  at afternoon when performing the Magnetometric using GPS the collaborator Antnio bumped the top of the field hat on a branch and was attacked by maribondos He was bitten behind the ear and another on the shoulder but he continued his activity because he felt no pain or swelling,February,Wednesday,1
Country_02,Local_05,Metals,Male,Employee,Chemical substances,Employee was doing cleaning near the area of the pneumatic conveyor when he was hit by a drop of sulfuric acid on his upper lip,October,Tuesday,3
Country_01,Local_06,Metals,Male,Employee,Pressurized Systems / Chemical Substances,At night hours in row  when the cell suction partner removes the suction hose untimely splashes of electrolyte solution in the left eye Immediately he was referred to the medical service,August,Saturday,2
Country_03,Local_10,Others,Male,Third Party,Venomous Animals,On  during the soil sampling in the region of Sta the employees Rafael and Danillo da Silva were attacked by a bee test They rushed away from the place but the employee Rafael took  bites one on the chin one on the chest one on the neck and one on the hand over the glove The employee took  bites one in his hand over his glove and the other in the head and the employee Danillo took  bites in the left arm over his uniform At first no one sketched allergy just swelling at the sting site The activity was stopped to evaluate the site after verifying that the test had remained in the line they left the site,March,Thursday,1
Country_03,Local_10,Others,Male,Third Party,Venomous Animals,On  at night when assisting with GPS in the Magnetometric collaborator Gilvnio bumped the top of the field hat on a branch and was attacked by maribondos The moths went towards his eyes but due to the use of sunglasses the attack in that region was prevented The insects moved to the side of the face getting caught between the ear and the back of the field hat making the helper get two bites behind the ear Gilvnio is allergic to Marimbondos bites soon the activity was immediately paralyzed we drove to the car where the accident took his medicine antiallergic already used in other situations out of work indicated by another doctor to avoid further swelling Marcelo responsible for the project was also on the field in the mapping activity was called on the radio immediately The assistant felt good but was taken to the emergency of the Hospital of Lavras do Sul where he consulted the doctor took antiallergic and was released around afternoon,February,Saturday,1
Country_01,Local_01,Mining,Male,Third Party,Others,In circumstances the drilling assistants proceeded to assemble the inner tube to the barel the injured person retracts the inner tube head to throw it manually towards the top of the catheter inclination    to continue with the perforation in that moment the glove of the left hand is hooked in the speart point pushing his left hand until the edge of the box of the barel originating the injury At the time of the accident the injured employee used his rubber gloves and the work area was well lit,August,Sunday,4
Country_01,Local_04,Mining,Male,Third Party,Others,In moments that Mr William carried out the inspection of the cut of the Block  Level  OBA so that the loading platform could be realized in instants that observed the drills positive radial ones that were covered and shotcreteados he hears a noise from the upper part of the pit detachments of banks at the center of the pit to which Mr William goes back to leave work but his metatarsal boots makes contact with a rock that was on the floor which causes it to lose balance and stumble on the gable,April,Sunday,3
Country_02,Local_08,Metals,Male,Employee,Others,When entering the caustic soda containment basin to place the hose to make the suction at this stage there was steam formation striking the employee in the right and left calf,December,Monday,2
Country_02,Local_05,Metals,Female,Third Party (Remote),Chemical substances,When conducting inspection to evaluate activity to be carried out in the pump house of the Ustulation steam station it was hit by sulfuric acid spills from a line located above the pump house of the thermal recovery boiler,May,Wednesday,3
Country_02,Local_05,Metals,Male,Third Party,Pressurized Systems / Chemical Substances,The employee reports that he placed the air lance in the tank  and then opened the manual air valve and projection of acid solution heated toward him reaching the front of the left thigh,April,Friday,4
Country_02,Local_05,Metals,Male,Employee,Pressed,After carrying out the supply operation of the zinc powder container using the crane to move it the employee closed the lower lock of this same container and when making the movement to push the lock made an excessive effort with the thumb of the right hand causing sprain,October,Monday,3
Country_01,Local_01,Mining,Male,Third Party,Others,When the mechanical technician proceeded to perform the maintenance of motor supports of a tipper he decided to bring a wooden block for which he moved to the temporary storage of materials  located at  m of the tipper  in circumstances in which he sought the cue the camera of a tire burst suddenly it was on the right and  m of the involved the thunderous sound affected the right ear of the worker The tire that exploded has  psi of pressure approximately at the time of the event they were stacked  pneumatic the second was the one that exploded presented cut  place where the energy was released The tire that was in the upper part was not projected The tires were left by the previous guard night shift the storage area does not have a roof In the place of the event only the affected mechanic was located at m And at a distance of m there were other workers In the area  trucks were parked none of them suffered damage to the glass,June,Tuesday,3
Country_02,Local_02,Mining,Male,Employee,Pressed,After maintenance on Boltec  at level  GTS of Rampa XXX the mechanic and operator of the equipment performed tests on the equipment magazine When the magazine carousel was turned on the operator had his left middle finger pressed against the equipment frame,June,Thursday,3
Country_01,Local_04,Mining,Male,Employee,Others,Being night Approximately in NV  OB CX  Mr Cesar  Operator of mine services in an instant that he was picking up the cat position one of the truck crane of plate ACL  when raising with the right hand the lower part of the cat is indexed the index finger of the left hand between the body of the cylinder valve of the cat and the valve of the turntable that was in the upper part,April,Saturday,3
Country_02,Local_02,Mining,Male,Third Party (Remote),Others,Employee moved toward the structure of post  when it came to step in false suffering twisting in the left ankle,April,Friday,3
Country_01,Local_06,Metals,Male,Employee,Others,Being approximately afternoon h when supervising the line clamping of the POM D Roy Canario returning to the thickener D hits his nose with the metal chute out of operation,March,Thursday,3
Country_01,Local_06,Metals,Male,Third Party,Pressed,On September   at approximately night during the preventive maintenance of the G debarking machine the bearing assembly is made on the anode cleaning roller When fitting the bearing in its final position the staff used a chisel and a pound rope to position the bearing The worker places his left hand near the head of the chisel and warps in these circumstances a splinter is embedded in the proximal part of the thumb of the left hand immediately the collaborator communicates to the supervisor and is evacuated to the Medical for review,September,Saturday,2
Country_02,Local_08,Metals,Female,Third Party,Others,During the preparation for the office cleaning activity the employee made use of the stair railing it had contact with the clamp used to lock the signaling board,February,Wednesday,2
Country_03,Local_10,Others,Male,Third Party,Others,On  the employee de Lima da Silva was composing the team of opening of bite to survey of IP The team consisted of one mining technician and three assistants When was moving in the bite he touched his left foot on a stump of Tucum that was on the ground covered with dry leaves of vegetation near drainage When he felt the thorn piercing on his foot he told the mining technician what had happened and the teammate removed the thorn that pierced the top of the boot After removal of the spine the foot was washed and it was verified that there was no other injury After the event the technician waxed the activity and returned to the city of Porangatu  GO It was not necessary to take the employee to the health unit,April,Wednesday,4
Country_01,Local_04,Mining,Male,Third Party,Others,Being morning approximately in the Nv  CX OB the personnel begins the task of unlocking the Soquet bolts of the BHB machine when they were in the penultimate bolt they identified that the hexagonal head was worn proceeding Mr Cristbal  Auxiliary assistant to climb to the platform to exert pressure with your hand on the DADO key to prevent it from coming out of the bolt in those moments two collaborators rotate with the lever in anticlockwise direction leaving the key of the bolt hitting the palm of the left hand causing the injury,January,Friday,1
Country_01,Local_03,Mining,Male,Employee,Others,At level  access   A while the operator of the Scissor   carried out the support of the right gable from the platform it is arranged to place the Split set in the drill in the squat position to be introduced by the bolt moment in which the which between the cocada of the support mesh falls from the crown a piece of rock cmxcmxcm gr from an approximate height of m impacting on the cervical region of the collaborator causing the lesion described At the time of the accident the crown was held and the collaborator used his safety glasses and gloves,August,Friday,3
Country_01,Local_03,Mining,Male,Employee,Others,During ore transport works from OP to bines after having filled the tenth mining car with ore the assistant positioned on the platform of the hopper OP places a wooden board between the pistons of the chain to avoid the fall of fines into the track at which time a fragment of rock cmxcm x cm  Kg rolls by the load and hits the distal phalanx of the fourth finger of the left hand The assistant at the time of the accident was wearing safety gloves pad type The hopper OP at the time of the accident was with zero energy,August,Friday,4
Country_01,Local_04,Mining,Male,Employee,Others,Being morning Approximately in the workshop of mechanical maintenance surface Mr Orlando of boltec and his assistant Mr Macedonio made the cut of the link to shorten the distance of the chain and hold the injection hose of resin instant that the saw blade leaves its cutting position affecting the second finger of the left hand causing the injury,May,Thursday,3
Country_01,Local_01,Mining,Male,Third Party,Others,While maintaining the ramp  when placing the first cloth for the overlap with the previous mesh the operator will check the work front then return to the back of the team to coordinate with his assistant at which time a fragment of rock Weight  kg of the nonsustained area will be detached which impacts on the arm of the team and reaching by bounce the collaborator causing the injury The one involved made use of all their EPPs At the time of the incident the assistant was in the back of the team preparing the support mesh,August,Monday,4
Country_01,Local_04,Mining,Male,Third Party,Others,When carrying out the maneuver to increase the HQ pipe line the driller Wilder indicates the assistant Gilton introduce the inner pipe to the drill the assistant introduces the inner pipe and places his hand in the box of the pipe while the driller Without noticing he moves the pipe over the assistants hand and opens the chuck of the rotation unit dropping the pipe imprisoning the injured persons right hand causing the injury,May,Sunday,4
Country_01,Local_03,Mining,Male,Employee,Others,In circumstances that the Operator  was going from level  to level  he noticed that the hydraulic pumps inspection cover  x x     Kg approx Was about to fall so he stopped the equipment activates the cats and climbs up the upper part of the equipment and in moments that accommodated the cover it slides on its middle finger causing the injury,March,Sunday,3
Country_01,Local_01,Mining,Male,Third Party,Others,During the refurbishment work of the HDPE pipes  of diameter with two workers when the worker who secured the pipe with a chain standing on the basket of the ampoloader  raised to a height of  m from the ground  the pipe slipped and impacted his arm right causing an injury to the radius of the right arm,March,Tuesday,4
Country_01,Local_03,Mining,Male,Third Party,Vehicles and Mobile Equipment,At Level  Before  When the FM  license plate went from level  to surface when the pilot trying to locate his radio to answer a call from the concrete plant is distracted and crashes his vehicle against the left gable and the vehicle turns to the right side When this happens the copilot hits his right hand against a fragment of broken glass in the window on the right side of the vehicle,March,Thursday,5
Country_01,Local_06,Metals,Male,Employee,Others,An auxiliary wheel of the cathode crane G was changed in area  when when a bearing was heated and hit with a hammer and chisel at one end of the bearing track a detachment of a bearing piece occurred impacting it in the thigh of the right leg producing a cut The ambulance is called and you are transferred to the clinic,February,Monday,2
Country_02,Local_05,Metals,Male,Employee,Pressed,The employee performed the return of the load at the entrance of the debarking machine while trying to align a cathode was pressed in his right hand,April,Saturday,4
Country_01,Local_01,Mining,Male,Third Party,Vehicles and Mobile Equipment,When the scoop was heading from Rpa  to the cutoff point of the Cro  South to be unloaded it visualizes a truck that was parked with the lights and the engine ignited inside the thrust  where the Scoop found accumulating dismount the operator stops the Scoop and gets off to tell the driver of the truck to leave and when he finds no one he decides to go and look for the driver at the top of Cro  South where he can not find it Then he returns to his Scoop and at  to  meters visualizes the light of a lamp shining in the direction of the gable when approaching he finds the deceased lying on the side of the Scoop and proceeds to give immediate notice to the supervisory of the shift control center and emergency center,March,Wednesday,5
Country_01,Local_03,Mining,Male,Third Party,Others,After the welder completed the welding work to reinforce the forms in the deepening he walked towards the distant truck at about  mt at which point the welder stepped on a fragment of rock of  cm x cm x cm approx which generates that the foot flexes and generates the injury in the worker,November,Wednesday,2
Country_01,Local_01,Mining,Male,Employee,Vehicles and Mobile Equipment,Upon entering the mine interior the bodeguero is located only in the litorina N   last of the convoy during its displacement the litorina derails and advances approximately  meters it is when the operator observes this event and before entering through the entrance gate paralyzes the displacement of the convoy The winemaker had his full EPPs on,January,Tuesday,4
Country_01,Local_04,Mining,Male,Third Party,Others,When installing the ripper pin of the tractor DTN the ripper support arm slides by pressing the second and third fingers of the right hand against the base of the ripper causing the injury described,March,Wednesday,2
Country_03,Local_10,Others,Male,Third Party,Bees,The Geologo and the auxiliary Elismar traveled to evaluate geological points following the GPS near some drainage Following the state highway that gives access to the Aripuan area they stopped and got out of the vehicle to see the point identified in the GPS Renato when distancing himself about seven meters from the vehicle following the road was surprised by four bites of thorns on his face and neck Quickly he hurried back to the vehicle moving away from the place The clerk was wearing a girdle and goggles he still was not wearing gloves as he would not enter the forest area There was no allergic reaction,June,Thursday,1
Country_01,Local_01,Mining,Male,Employee,Others,The injured worker begins the work of presenting the support mesh cloth on the floor making an initial cut in the mesh of a section of  m x  m for the ponchos originating in the remaining mesh wicks tips with prongs protruding When trying to make a second mesh cut it is positioned at the edge of the remaining mesh with wicks to prevent them from curling at which point it tries take your shear and remove the right foot of the mesh causing the mesh to roll up and embed a wick tip with poles through the left boot causing the injury At the time of the accident the worker was wearing safety boots,April,Saturday,2
Country_01,Local_04,Mining,Male,Third Party,Others,Being early morning at times when the collaborator was passing a tubo PVC pipe to the loader to uncover the fifth hole that was obstructed by a piece of rock The operator of the Jetanol accidentally activates the air valve causing the loading pipe that was in the floor to rise suddenly throwing prils of anfo excess in pipe on the cheekbone and eyelid of the right eye of the victim,January,Friday,3
Country_01,Local_01,Mining,Male,Employee,Others,In circumstances in which the operator of bolter N   went down the ladder to the height of the resting platform  at  m floor level  slips off balance by hitting your back against the handrail of the operators door At the time of the event the injured person used all his EPPs,September,Thursday,4
Country_01,Local_01,Mining,Male,Third Party,Others,During the change of rim position  of the Jumbo   at moments that the mechanical technician with the support of the electrician disengaged the bolts when loosening the fourth nut with the help of a lever metal tube  diameter m of length and a weight of  Kg this bouncing effect returning to the initial position hitting in the palm of the left hand the electrician technician causing the injury The employees at the time of the accident used their PPEs including leather gloves,June,Friday,3
Country_03,Local_10,Others,Male,Employee,Others,In the geological reconnaissance activity in the farm of Mr Lzaro the team composed by Felipe and Divino de Morais in normal activity encountered a ciliary forest as they needed to enter the forest to verify a rock outcrop which was the front the Divine realized the opening of the access with machete At that moment took a bite from his neck There were no more attacks no allergic reaction and continued work normally With the work completed leaving the forest for the same access the Divine assistant was attacked by a snake and suffered a sting in the forehead At that moment they moved away from the area It was verified that there was no type of allergic reaction and returned with normal activities,May,Thursday,1
Country_01,Local_01,Mining,Male,Third Party,Others,the workshop at the end of the welding work in the small bolter equipment the welder proceeds to clean the inside of a metal stool impregnated with thinner flammable liquid and with the help of a hammer and screwdriver proceeds to remove the oxides when hitting The screwdriver with the hammer produces a flash in the internal base of the stool which produces a slight burn in the right hand of the welder  At the time of the accident the welder only uses a glove on the left hand ,April,Friday,2
Country_02,Local_05,Metals,Male,Employee,Chemical substances,The employee was transiting toward the cadmium factory near tank  on copper sulphate when acid solution spilled in his direction reaching his legs causing minor burns,March,Friday,4
Country_01,Local_01,Mining,Male,Employee,Others,During the marking of the management points the supervision and the breeders enter the work to carry out the ventilation inspection for which the surveying work stops to turn on the fan and proceed with the air flow measurements When the fan is turned on due to pressure it breaks the fastening points of the toe and the sleeve falls to the floor generating a chicoteo from gable to gable product of the chicoteo a fragment of the aggregate of the shocrete is projected on the face of the injured person producing the injury,April,Thursday,2
Country_01,Local_01,Mining,Male,Employee,Others,At the end of lunch in an enabled place on the side of the winche control room He gets up and after a short walk he slips and sits with the floor and making contact with the left knee and not taking importance in the rest of the guard when the guard is finished he goes to safety and communicates the fact for which reason it is derived Natclar for your attention,February,Saturday,1
Country_01,Local_01,Mining,Male,Third Party,Fall,In moments when the staff of the IMPROMEC company was heading towards the  pique to support shotcrete casting jobs One of the electricians does not identify a lane and water in the road so his right leg enters the gutter of  m depth causing the injury The service of the litorina was paralyzed for the entrance of this personnel,February,Sunday,3
Country_01,Local_06,Metals,Male,Third Party (Remote),Chemical substances,"During the transfer of chemical waste, a contractor was disconnecting a hose when the pressure caused the hose to recoil, spraying chemicals onto his face and ears.",March,Monday,3
Country_01,Local_04,Mining,Male,Third Party,Equipment malfunction,"While assisting with clearing a blocked drilling hole, a contractor was struck by debris when a pressurized air valve was accidentally activated on the drilling equipment.",January,Friday,3
Country_02,Local_05,Metals,Female,Third Party,Manual Tools,A contractor sustained a laceration to her left hand while cutting a watermelon with a knife during her lunch break.,August,Monday,3
Country_01,Local_04,Mining,Male,Employee,Fall Hazard,An employee fell into a partially uncovered electrical trench while conducting routine maintenance checks on a soft starter motor.,May,Wednesday,3
Country_02,Local_08,Metals,Male,Employee,Projection,"While attempting to clear a blockage, an employee was injured when hot material was ejected from the machinery.",August,Sunday,3
Country_03,Local_10,Others,Female,Employee,Ergonomic Hazards,An employee experienced a strain injury while repeatedly lifting heavy boxes of materials onto a conveyor belt.,December,Tuesday,3
Country_02,Local_01,Mining,Male,Third Party (Remote),Confined Space,A contractor working in a confined space experienced dizziness and difficulty breathing due to inadequate ventilation.,July,Thursday,3
Country_01,Local_07,Metals,Male,Employee,Electrical Hazard,An employee received a minor electrical shock while attempting to repair a faulty electrical panel.,September,Friday,3
Country_03,Local_03,Others,Female,Employee,Slip/Trip Hazard,An employee slipped on a wet floor in the cafeteria and sustained a minor wrist injury.,February,Wednesday,3
Country_02,Local_12,Mining,Male,Third Party,Noise Exposure,A contractor experienced temporary hearing loss after prolonged exposure to loud machinery without proper hearing protection.,November,Saturday,3
Country_01,Local_03,Mining,Male,Third Party,Falling Object,"While performing maintenance on a conveyor belt, a worker was struck by a falling piece of ore. The worker was wearing a hard hat, but the impact caused a concussion.",June,Tuesday,3
Country_02,Local_07,Metal,Female,Employee,Burn,"During a welding operation, sparks ignited a nearby flammable material. The resulting fire caused minor burns to the worker's arm. The worker was wearing appropriate protective gear, which minimized the extent of the injury.",January,Wednesday,3
Country_03,Local_01,Others,Male,Third Party (Remote),Slip/Trip/Fall,"A delivery driver slipped on a wet surface while unloading materials. The fall resulted in a sprained ankle. The area was not properly marked as wet, contributing to the accident.",December,Thursday,3
Country_01,Local_10,Mining,Male,Employee,Machinery Entanglement,"A worker's loose clothing became entangled in a rotating machine part. The worker was able to quickly shut down the machine, preventing serious injury, but sustained minor abrasions.  A review of safety protocols was conducted following the incident.",February,Friday,3
Country_02,Local_05,Metal,Female,Third Party,Chemical Exposure,"A cleaning crew member was exposed to a cleaning chemical that caused skin irritation. The worker was not wearing the required gloves, which led to the exposure.  The worker received prompt medical attention and made a full recovery.",April,Monday,3
Country_03,Local_12,Others,Male,Third Party (Remote),Overexertion,A delivery driver strained his back while lifting a heavy package. The package was improperly labeled and exceeded the recommended weight limit for a single person to lift.  The incident prompted a review of lifting procedures and labeling practices.,July,Tuesday,3
Country_01,Local_02,Mining,Male,Employee,Falling Object,"A worker in the processing plant was struck by a small falling rock from the ceiling. The worker was wearing a hard hat, which prevented serious injury, but resulted in a minor scalp laceration.  An inspection of the ceiling was conducted to identify and address any potential hazards.",September,Wednesday,3
Country_02,Local_09,Metal,Female,Employee,Burn,"A worker sustained a minor burn to her hand while handling a hot metal component. The worker was wearing heat-resistant gloves, which minimized the severity of the burn.  A review of the handling procedures for hot components was conducted following the incident.",November,Thursday,3
Country_01,Local_08,Mining,Male,Employee,Falling objects,"While performing maintenance on a conveyor belt, a worker dropped a heavy wrench onto his foot, resulting in a minor injury.",July,Monday,3
Country_02,Local_03,Metals,Female,Employee,Chemical burns,"A small splash of acid from a leaking container made contact with a worker's arm, causing a minor chemical burn.",August,Wednesday,3
Country_03,Local_12,Others,Male,Third Party,"Slips, trips, and falls","A delivery driver slipped on a wet patch of floor near the loading dock, sustaining a minor sprain to his ankle.",September,Friday,3
Country_01,Local_01,Mining,Male,Employee,Machinery entanglement,"A worker's loose clothing became caught in a rotating machine part, resulting in a minor abrasion to his arm.",October,Tuesday,3
Country_02,Local_06,Metals,Female,Third Party (Remote),Ergonomic hazards,A remote worker experienced discomfort and minor strain in her wrist after prolonged computer use.,November,Thursday,3
Country_03,Local_09,Others,Male,Employee,Electrical hazards,A worker received a minor shock while attempting to repair a faulty electrical outlet.,December,Saturday,3
Country_01,Local_02,Mining,Female,Employee,Noise exposure,A worker experienced temporary hearing loss after being exposed to loud machinery noise without proper hearing protection.,January,Sunday,3
Country_02,Local_07,Metals,Male,Third Party,Confined space hazards,A contractor working in a confined space experienced mild dizziness due to inadequate ventilation.,February,Monday,3
Country_03,Local_10,Others,Female,Employee,Fire hazards,"A small fire broke out in a waste bin, but was quickly extinguished by a worker using a fire extinguisher. No injuries were reported.",March,Wednesday,3
Country_01,Local_04,Mining,Male,Employee,Falling from heights,"A worker tripped on a ladder while climbing down from a platform, but managed to grab onto a railing and prevent a fall. He sustained a minor bruise on his leg.",April,Friday,3
Country_02,Local_12,Others,Female,Employee,Traffic,At the Eusbio bridge there was a sudden braking incident where several cars had to stop abruptly. The employee's car was unable to brake in time and collided with the rear of the vehicle in front. They were traveling at approximately 50 km/hour.,July,Thursday,2
Country_03,Local_10,Others,Male,Third Party,Others,"During a field trip on LT-4 of the Lajes target, Junior da Costa, an official, stepped on a wooden stump protruding approximately 5 cm from the ground, which pierced his boot and injured the sole of his right foot. At the time of the accident, the employee was wearing all required PPE for the activity and had his hands free. He was taken to the hospital, received medical care, and was released to return to work the next day.",June,Friday,2
Country_01,Local_04,Mining,Male,Third Party,Others,"In bypass 4 of level 12, after workers Raul (Bolter operator) and Rolando (assistant) from Incimet had installed support with a helical bolt, the 'pink team' had a mesh overhanging the gable. The supervisor instructed his assistant to cut the mesh. The instant the assistant finished cutting, the mesh suddenly sprang up, hitting his face and causing the described injury.",April,Thursday,2
Country_01,Local_03,Mining,Male,Third Party,Others,"After parking a van next to a cluster of wooden sleepers and boards, the driver, upon exiting the vehicle, stepped on a board with a protruding 2-inch iron nail, which he did not see as the board was submerged in a puddle of water. This resulted in a minor wound on the sole of his left foot. The worker was wearing safety boots at the time of the accident.",April,Thursday,2
Country_02,Local_05,Metals,Male,Employee,Others,"The employee was clearing a pipe when he struck his right thumb against the flange, causing minor trauma.",February,Monday,2
Country_03,Local_01,Others,Female,Employee,Slip/Trip/Fall,"While walking across the factory floor, the employee slipped on a small patch of oil that had leaked from a nearby machine.  She fell and landed on her wrist, resulting in a minor sprain. The area was not clearly marked as hazardous.",January,Wednesday,2
Country_01,Local_07,Mining,Male,Third Party (Remote),Falling Objects,"A contractor was working near a loading dock when a small piece of equipment fell from a higher level, striking him on the shoulder. He sustained bruising but no serious injuries. The incident was attributed to improper securing of the equipment.",March,Tuesday,2
Country_02,Local_09,Metals,Male,Employee,Machinery,"An employee was operating a grinding machine when a small metal shard flew off and lodged in his eye.  He was wearing safety glasses, which prevented serious injury, but he required medical attention to remove the shard.",May,Friday,2
